query_stream_id;query_id;start;relative_start;query_duration;query_duration_with_queue;start_delay;;query_stream_id;query_id;start;relative_start;query_duration;query_duration_with_queue;start_delay
3;12;1733231951596;3278428;1825;4170;0;;3;12;1733316621862;3278429;1114;1855;1
3;10;1733232001285;3328117;1998;4170;0;;3;10;1733316671551;3328118;1177;1999;1
3;11;1733232043653;3370485;663;2045;0;;3;11;1733316713919;3370486;803;1338;1
3;13;1733232084880;3411712;1151;2652;0;;3;13;1733316755145;3411712;1015;1762;0
3;12;1733232114636;3441468;1339;3097;0;;3;12;1733316784901;3441468;1172;1996;0
3;1;1733232131941;3458773;968;1842;0;;3;1;1733316802206;3458773;1224;2142;0
3;3;1733232185578;3512410;1652;3203;0;;3;3;1733316855843;3512410;1972;3377;0
3;8;1733232211551;3538383;2600;3737;0;;3;8;1733316881816;3538383;932;1443;0
3;4;1733232250912;3577744;2070;3948;0;;3;4;1733316921177;3577744;1142;2060;0
4;11;1733229221972;548801;947;1579;1;;4;11;1733317487354;548801;6321;7606;1
4;19;1733229232669;559498;504;887;0;;4;19;1733317498051;559498;1386;1814;0
4;12;1733229233619;560448;1276;2260;0;;4;12;1733317499001;560448;1601;3392;0
4;19;1733229239802;566631;459;819;0;;4;19;1733317505184;566631;532;831;0
4;16;1733229243146;569975;976;1519;0;;4;16;1733317508528;569975;1754;2444;0
4;13;1733229251060;577889;1230;2294;0;;4;13;1733317516442;577889;1328;2263;0
4;14;1733229278283;605112;641;1050;0;;4;14;1733317543666;605113;761;1088;1
4;21;1733229289819;616648;2996;5518;0;;4;21;1733317555202;616649;3696;5974;1
4;14;1733229300237;627066;391;806;0;;4;14;1733317565619;627066;267;525;0
4;12;1733229315116;641945;1782;3299;1;;4;12;1733317580497;641944;1169;2059;0
4;9;1733229326666;653495;1637;2839;0;;4;9;1733317592048;653495;1783;2782;0
4;20;1733229332654;659483;1402;2428;0;;4;20;1733317598036;659483;2183;3815;0
4;3;1733229365255;692084;1627;3229;0;;4;3;1733317630637;692084;1749;3313;0
4;6;1733229379951;706780;283;477;0;;4;6;1733317645334;706781;496;666;1
4;9;1733229385653;712482;1357;3244;0;;4;9;1733317651035;712482;1070;2046;0
4;21;1733229395775;722604;3867;6714;0;;4;21;1733317661157;722604;2585;4361;0
4;18;1733229415206;742035;929;1699;0;;4;18;1733317680588;742035;2234;3392;0
4;23;1733229445071;771900;2186;2249;0;;4;23;1733317710453;771900;878;948;0
4;14;1733229468857;795686;1465;1963;1;;4;14;1733317734238;795685;605;892;0
4;15;1733229470523;797352;1172;2554;0;;4;15;1733317735905;797352;1891;2906;0
4;17;1733229473815;800644;3020;4948;1;;4;17;1733317739197;800644;2069;3689;1
4;4;1733229481325;808154;1667;3083;0;;4;4;1733317746708;808155;1223;2196;1
4;11;1733229497497;824326;1192;1797;0;;4;11;1733317762880;824327;963;1521;1
4;20;1733229508446;835275;1714;3500;0;;4;20;1733317773828;835275;1740;3361;0
4;19;1733229508797;835626;536;4425;0;;4;19;1733317774179;835626;606;3970;0
4;19;1733229520543;847372;305;695;0;;4;19;1733317785925;847372;210;421;0
4;16;1733229527057;853886;3038;3709;0;;4;16;1733317792439;853886;1347;1954;0
4;2;1733229535606;862435;973;2005;0;;4;2;1733317800988;862435;1079;1821;0
4;1;1733229537848;864677;735;1285;0;;4;1;1733317803230;864677;1306;2280;0
4;15;1733229561002;887831;1811;2630;0;;4;15;1733317826385;887832;1414;2431;1
4;19;1733229575768;902597;283;618;0;;4;19;1733317841150;902597;561;808;0
4;20;1733229578789;905618;2835;3971;0;;4;20;1733317844171;905618;1664;3198;0
4;18;1733229602570;929399;1124;2578;0;;4;18;1733317867952;929399;2280;3373;0
4;16;1733229615529;942358;2724;4025;0;;4;16;1733317880912;942359;1642;2280;1
4;19;1733229633315;960144;447;781;0;;4;19;1733317898697;960144;208;412;0
4;22;1733229640524;967353;948;1778;1;;4;22;1733317905905;967352;770;1394;0
4;12;1733229641980;968809;1196;2485;0;;4;12;1733317907362;968809;1237;2054;0
4;2;1733229649722;976551;866;1713;0;;4;2;1733317915104;976551;1101;1842;0
4;8;1733229656674;983503;2581;3524;1;;4;8;1733317922056;983503;912;1462;1
4;14;1733229660494;987323;735;2058;0;;4;14;1733317925877;987324;703;974;1
4;4;1733229686189;1013018;3790;5148;0;;4;4;1733317951571;1013018;1260;2170;0
4;17;1733229706196;1033025;1867;3307;0;;4;17;1733317971578;1033025;2072;3197;0
4;21;1733229751012;1077841;3791;6572;0;;4;21;1733318016394;1077841;2788;4588;0
4;7;1733229753582;1080411;1059;6044;0;;4;7;1733318018964;1080411;1148;3895;0
4;1;1733229807588;1134417;787;1372;0;;4;1;1733318072970;1134417;1323;2422;0
4;21;1733229826988;1153817;3687;6755;0;;4;21;1733318092371;1153818;2166;4127;1
4;9;1733229861720;1188549;1755;2984;0;;4;9;1733318127103;1188550;1372;2303;1
4;22;1733229904096;1230925;1161;2121;1;;4;22;1733318169477;1230924;697;1271;0
4;20;1733229912620;1239449;1583;3492;0;;4;20;1733318178002;1239449;1666;3488;0
4;23;1733229940150;1266979;649;718;0;;4;23;1733318205532;1266979;469;528;0
4;9;1733229973791;1300620;1589;2759;1;;4;9;1733318239172;1300619;1047;1939;0
4;2;1733230013840;1340669;1265;2815;0;;4;2;1733318279222;1340669;980;1695;0
4;18;1733230055155;1381984;693;1592;0;;4;18;1733318320537;1381984;2180;3219;0
5;9;1733228673879;1160;15620;20091;0;;5;9;1733318340019;1160;7496;9089;0
5;5;1733228713675;40956;4658;8349;0;;5;5;1733318379815;40956;2904;6003;0
5;7;1733228764529;91810;1427;2611;0;;5;7;1733318430669;91810;1430;2304;0
5;8;1733228816431;143712;886;1588;1;;5;8;1733318482570;143711;1280;1975;0
5;8;1733228848688;175969;787;1446;1;;5;8;1733318514827;175968;630;1117;0
5;18;1733228856596;183877;1282;2347;0;;5;18;1733318522737;183878;2074;3687;1
5;2;1733228902962;230243;871;1728;0;;5;2;1733318569103;230244;1252;2146;1
5;16;1733228946506;273787;1104;1882;0;;5;16;1733318612647;273788;1534;2209;1
5;17;1733228983966;311247;995;1872;1;;5;17;1733318650106;311247;2117;3706;1
5;13;1733229018740;346021;1282;2299;1;;5;13;1733318684879;346020;1103;1998;0
5;10;1733229046386;373667;1960;3182;1;;5;10;1733318712525;373666;1273;2141;0
5;17;1733229081447;408728;1033;1866;0;;5;17;1733318747587;408728;1492;2904;0
5;1;1733229127738;455019;803;1333;1;;5;1;1733318793877;455018;1271;2228;0
5;10;1733229157868;485149;1267;2354;0;;5;10;1733318824008;485149;857;1635;0
5;14;1733229200765;528046;542;1113;0;;5;14;1733318866905;528046;724;1018;0
5;12;1733229213169;540450;1262;2269;0;;5;12;1733318879310;540451;1226;1993;1
5;15;1733229272617;599898;957;1567;0;;5;15;1733318938758;599899;1571;3010;1
5;11;1733229294576;621857;816;1367;0;;5;11;1733318960716;621857;1019;1667;0
5;22;1733229345543;672824;2215;3960;0;;5;22;1733319011683;672824;852;1480;0
5;14;1733229366290;693571;556;1051;1;;5;14;1733319032429;693570;661;910;0
5;19;1733229409009;736290;528;1066;0;;5;19;1733319075149;736290;602;963;0
5;13;1733229454683;781964;3654;5121;0;;5;13;1733319120823;781964;1096;1931;0
5;6;1733229481252;808533;431;767;0;;5;6;1733319147392;808533;471;646;0
5;4;1733229501696;828977;1839;3264;0;;5;4;1733319167836;828977;1217;2211;0
5;19;1733229545903;873184;3502;3800;0;;5;19;1733319212044;873185;441;672;1
5;12;1733229591481;918762;1240;2393;0;;5;12;1733319257622;918763;1263;2012;1
5;15;1733229620075;947356;1369;2109;1;;5;15;1733319286215;947356;2177;3158;1
5;2;1733229679292;1006573;1144;2407;0;;5;2;1733319345432;1006573;1121;1911;0
5;2;1733229710544;1037825;1146;3210;0;;5;2;1733319376684;1037825;1123;1832;0
5;13;1733229733198;1060479;1282;2363;0;;5;13;1733319399338;1060479;1003;1859;0
5;11;1733229770244;1097525;710;1289;1;;5;11;1733319436383;1097524;883;1495;0
5;23;1733229805331;1132612;797;851;1;;5;23;1733319471471;1132612;905;966;1
5;7;1733229857176;1184457;1283;2444;0;;5;7;1733319523317;1184458;1245;1997;1
5;17;1733229867508;1194789;984;1784;0;;5;17;1733319533648;1194789;1952;3452;0
5;15;1733229913187;1240468;1097;1806;0;;5;15;1733319579327;1240468;1521;2887;0
5;6;1733229941669;1268950;319;510;0;;5;6;1733319607809;1268950;421;562;0
5;14;1733230000756;1328037;514;907;0;;5;14;1733319666896;1328037;701;981;0
5;12;1733230005859;1333140;1553;3142;0;;5;12;1733319672000;1333141;1373;2132;1
5;13;1733230066400;1393681;1302;2469;1;;5;13;1733319732539;1393680;1198;2028;0
5;18;1733230080438;1407719;1018;1894;0;;5;18;1733319746578;1407719;2215;3640;0
5;9;1733230125197;1452478;1628;2828;0;;5;9;1733319791337;1452478;1508;2472;0
5;16;1733230180897;1508178;935;1505;0;;5;16;1733319847038;1508179;1309;1944;1
5;12;1733230195548;1522829;1418;2434;0;;5;12;1733319861688;1522829;1280;2471;0
5;8;1733230231569;1558850;992;1698;0;;5;8;1733319897709;1558850;938;1440;0
5;18;1733230286327;1613608;725;1517;0;;5;18;1733319952467;1613608;1844;3217;0
5;7;1733230301226;1628507;1375;2399;0;;5;7;1733319967366;1628507;1233;1945;0
5;18;1733230364057;1691338;1019;1920;1;;5;18;1733320030196;1691337;1386;2696;0
5;2;1733230379620;1706901;895;1737;0;;5;2;1733320045761;1706902;877;1554;1
5;20;1733230411710;1738991;2506;3682;0;;5;20;1733320077850;1738991;1750;2899;0
5;3;1733230458749;1786030;2119;3772;0;;5;3;1733320124889;1786030;2292;3747;0
5;8;1733230500479;1827760;1703;2608;0;;5;8;1733320166619;1827760;974;1514;0
5;15;1733230520796;1848077;1296;2102;0;;5;15;1733320186936;1848077;1333;2433;0
5;7;1733230557621;1884902;1333;2361;0;;5;7;1733320223761;1884902;1115;1834;0
5;21;1733230607971;1935252;2905;5313;0;;5;21;1733320274111;1935252;3007;5413;0
5;9;1733230641621;1968902;1662;3459;0;;5;9;1733320307761;1968902;1308;2254;0
5;4;1733230665640;1992921;1376;2766;1;;5;4;1733320331779;1992920;1149;2115;0
5;9;1733230714557;2041838;2536;4683;0;;5;9;1733320380697;2041838;1089;2259;0
5;20;1733230751337;2078618;3519;7242;0;;5;20;1733320417477;2078618;1615;2847;0
5;22;1733230778952;2106233;940;1791;0;;5;22;1733320445093;2106234;678;1273;1
5;22;1733230831515;2158796;968;1816;0;;5;22;1733320497655;2158796;615;1173;0
5;1;1733230849183;2176464;836;1349;1;;5;1;1733320515322;2176463;1210;2170;0
5;4;1733230874964;2202245;1302;2664;0;;5;4;1733320541104;2202245;1091;1996;0
5;21;1733230919540;2246821;3103;5768;0;;5;21;1733320585680;2246821;3356;5445;0
5;4;1733230941206;2268487;1471;2788;0;;5;4;1733320607346;2268487;1039;1979;0
5;3;1733230989113;2316394;2476;4310;0;;5;3;1733320655253;2316394;1592;2946;0
5;5;1733231031417;2358698;6354;11920;0;;5;5;1733320697558;2358699;2293;4199;1
5;11;1733231064812;2392093;877;1473;5;;5;11;1733320730947;2392088;1261;1911;0
5;21;1733231091266;2418547;4633;9063;0;;5;21;1733320757406;2418547;2611;4835;0
5;20;1733231143454;2470735;2204;3552;1;;5;20;1733320809593;2470734;1552;2732;0
5;5;1733231162649;2489930;2990;6368;0;;5;5;1733320828789;2489930;2249;4173;0
5;20;1733231207306;2534587;1868;3644;0;;5;20;1733320873447;2534588;1481;2596;1
5;17;1733231248387;2575668;1335;3809;0;;5;17;1733320914528;2575669;1830;3346;1
5;14;1733231295492;2622773;696;2010;1;;5;14;1733320961631;2622772;667;957;0
5;21;1733231303859;2631140;2846;5474;0;;5;21;1733320969999;2631140;2731;4643;0
5;12;1733231337919;2665200;1846;2967;0;;5;12;1733321004059;2665200;1171;1954;0
5;21;1733231374455;2701736;5284;8783;0;;5;21;1733321040595;2701736;2074;4225;0
5;12;1733231414465;2741746;1596;2646;0;;5;12;1733321080605;2741746;1147;1872;0
5;5;1733231450781;2778062;6945;9979;0;;5;5;1733321116921;2778062;2260;4153;0
5;10;1733231489951;2817232;2380;4115;0;;5;10;1733321156091;2817232;1284;2093;0
5;4;1733231542998;2870279;2355;5219;0;;5;4;1733321209138;2870279;1135;2061;0
5;23;1733231567376;2894657;557;606;0;;5;23;1733321233516;2894657;431;476;0
5;17;1733231599892;2927173;1485;2294;0;;5;17;1733321266032;2927173;1672;3194;0
5;7;1733231641796;2969077;1903;3015;1;;5;7;1733321307936;2969077;1149;1860;1
5;22;1733231675401;3002682;1322;3442;0;;5;22;1733321341542;3002683;732;1323;1
5;11;1733231708219;3035500;1465;2059;0;;5;11;1733321374360;3035501;746;1351;1
5;10;1733231733924;3061205;1416;3073;0;;5;10;1733321400064;3061205;1180;1939;0
5;8;1733231781121;3108402;1125;2018;1;;5;8;1733321447260;3108401;946;1451;0
5;3;1733231821369;3148650;3331;6020;0;;5;3;1733321487509;3148650;1596;3356;0
5;16;1733231861226;3188507;1871;2447;0;;5;16;1733321527366;3188507;1375;2007;0
5;8;1733231898989;3226270;7353;8579;0;;5;8;1733321565129;3226270;719;1136;0
5;11;1733231933713;3260994;903;2132;0;;5;11;1733321599853;3260994;771;1464;0
5;8;1733231965035;3292316;1253;2006;0;;5;8;1733321631175;3292316;447;830;0
5;1;1733232012323;3339604;881;1421;0;;5;1;1733321678464;3339605;1245;2172;1
5;17;1733232036748;3364029;1221;2112;0;;5;17;1733321702889;3364030;1935;3495;1
5;7;1733232079223;3406504;1467;2960;0;;5;7;1733321745364;3406505;1154;1821;1
5;6;1733232102495;3429776;477;957;0;;5;6;1733321768645;3429786;442;617;10
5;13;1733232140385;3467666;2410;3638;0;;5;13;1733321806525;3467666;1100;1845;0
5;23;1733232195550;3522831;2261;2308;0;;5;23;1733321861691;3522832;410;456;1
5;17;1733232207468;3534749;1040;2010;0;;5;17;1733321873609;3534750;1522;2580;1
5;19;1733232261381;3588662;1483;1927;0;;5;19;1733321927522;3588663;497;830;1
6;20;1733230005119;1332002;2217;3773;0;;6;20;1733323275844;1332002;8412;9938;0
6;5;1733230005749;1332632;3126;10315;0;;6;11;1733323282603;1338761;1310;6089;912
6;11;1733230010966;1337849;1180;7233;0;;6;1;1733323281466;1337624;1480;8781;1
6;1;1733230010740;1337623;869;9767;0;;6;17;1733323279905;1336063;2273;14225;21
6;17;1733230009159;1336042;1773;15187;0;;6;5;1733323276475;1332633;2673;22437;1
6;10;1733230026426;1353309;1210;2289;0;;6;10;1733323297151;1353309;1378;4061;0
6;15;1733230028273;1355156;759;1887;1;;6;15;1733323298997;1355155;1589;5160;0
6;8;1733230032824;1359707;1044;1946;0;;6;8;1733323303549;1359707;1072;2257;0
6;3;1733230036561;1363444;1677;3413;0;;6;3;1733323307286;1363444;2001;3508;0
6;14;1733230048842;1375725;547;948;0;;6;14;1733323319567;1375725;633;943;0
6;7;1733230049664;1376547;1279;3136;0;;6;7;1733323320390;1376548;1151;2014;1
6;18;1733230048938;1375821;867;5533;0;;6;18;1733323319663;1375821;2174;6158;0
6;21;1733230054446;1381329;2960;5464;0;;6;21;1733323325171;1381329;3268;5727;0
6;14;1733230058188;1385071;493;2614;0;;6;4;1733323330802;1386960;1238;2391;65
6;4;1733230060012;1386895;1392;3472;0;;6;14;1733323328928;1385086;544;5032;15
6;14;1733230064543;1391426;526;931;0;;6;14;1733323335268;1391426;594;838;0
6;12;1733230065895;1392778;1269;2302;0;;6;12;1733323336620;1392778;1277;2043;0
6;8;1733230066181;1393064;859;3541;0;;6;8;1733323336906;1393064;1085;3315;0
6;22;1733230073109;1399992;1023;1930;0;;6;22;1733323343834;1399992;797;1503;0
6;19;1733230075385;1402268;556;1095;0;;6;19;1733323346110;1402268;881;1243;0
6;22;1733230085481;1412364;1990;2855;1;;6;22;1733323356205;1412363;655;1232;0
6;13;1733230088117;1415000;1679;3287;0;;6;13;1733323358842;1415000;1137;1995;0
6;19;1733230091384;1418267;576;1199;0;;6;19;1733323362110;1418268;227;421;1
6;20;1733230093680;1420563;2213;5509;0;;6;20;1733323364406;1420564;1873;3522;1
6;13;1733230094409;1421292;2971;9043;0;;6;13;1733323365134;1421292;953;4569;0
6;4;1733230094399;1421282;2524;13407;0;;6;4;1733323365125;1421283;1152;6647;1
6;18;1733230104056;1430939;1083;5725;0;;6;18;1733323374781;1430939;2437;4076;0
6;16;1733230116366;1443249;1550;2268;0;;6;16;1733323387091;1443249;1297;1970;0
6;23;1733230121381;1448264;720;772;1;;6;23;1733323392105;1448263;857;920;0
6;20;1733230124193;1451076;2583;3774;0;;6;20;1733323394918;1451076;1661;3191;0
6;14;1733230124479;1451362;519;4403;0;;6;14;1733323395204;1451362;646;3809;0
6;21;1733230124395;1451278;3204;10235;1;;6;21;1733323395119;1451277;2923;8848;0
6;6;1733230124280;1451163;306;10972;0;;6;6;1733323395005;1451163;468;9580;0
6;17;1733230133428;1460311;1314;4197;0;;6;17;1733323404154;1460312;1584;3555;1
6;14;1733230130342;1457225;525;8216;0;;6;14;1733323401067;1457225;447;7322;0
6;2;1733230140171;1467054;889;1787;0;;6;2;1733323410897;1467055;1060;1793;1
6;6;1733230141408;1468291;274;1034;0;;6;6;1733323412133;1468291;410;1108;0
6;6;1733230141123;1468006;263;1775;4;;6;6;1733323411844;1468002;459;1988;0
6;17;1733230140378;1467261;666;3891;0;;6;17;1733323411104;1467262;1092;5193;1
6;14;1733230156919;1483802;560;973;0;;6;14;1733323427644;1483802;644;906;0
6;13;1733230165009;1491892;1209;2210;0;;6;13;1733323435734;1491892;1076;1848;0
6;23;1733230168062;1494945;568;624;0;;6;22;1733323436488;1492646;776;2456;0
6;22;1733230165763;1492646;1026;3487;0;;6;23;1733323438787;1494945;491;542;0
6;15;1733230169050;1495933;1318;2096;0;;6;15;1733323439776;1495934;1458;2456;1
6;2;1733230180639;1507522;891;1741;1;;6;2;1733323451363;1507521;1047;1853;0
6;16;1733230184965;1511848;797;1365;0;;6;16;1733323455690;1511848;1666;2267;0
6;15;1733230188348;1515231;754;2918;0;;6;15;1733323459073;1515231;1321;2306;0
6;9;1733230191766;1518649;1958;4390;1;;6;9;1733323462490;1518648;1413;2715;0
6;1;1733230199750;1526633;763;1296;0;;6;1;1733323470475;1526633;1241;2167;0
6;10;1733230206322;1533205;1062;2160;0;;6;10;1733323477047;1533205;1113;1841;0
6;2;1733231302546;2629429;885;1703;0;;6;2;1733324573271;2629429;946;1574;0
6;2;1733231317531;2644414;1426;3354;1;;6;2;1733324588255;2644413;677;1342;0
6;20;1733231319125;2646008;2061;5132;0;;6;20;1733324589850;2646008;1668;3115;0
6;14;1733231321954;2648837;809;3521;0;;6;14;1733324592701;2648859;680;1240;22
6;6;1733231321369;2648252;586;4876;0;;6;6;1733324592094;2648252;467;2471;0
6;11;1733231328449;2655332;2777;4230;0;;6;11;1733324599174;2655332;864;1561;0
6;16;1733231332640;2659523;1916;2643;0;;6;13;1733324601902;2658060;1078;1889;0
6;13;1733231331177;2658060;1691;7039;0;;6;16;1733324603365;2659523;1372;2435;0
6;12;1733231337092;2663975;1865;4115;0;;6;12;1733324607817;2663975;1185;1990;0
6;9;1733231354421;2681304;2162;4489;1;;6;9;1733324625145;2681303;1744;2700;0
7;11;1733229145100;471929;1153;3065;0;;7;11;1733325114912;471929;6291;7308;0
7;7;1733229156277;483106;2003;3205;1;;7;7;1733325126089;483106;1895;2803;1
7;2;1733229158849;485678;820;2241;0;;7;2;1733325128662;485679;1508;2695;1
7;7;1733229184085;510914;1307;2269;0;;7;7;1733325153898;510915;836;1612;1
7;14;1733229206229;533058;549;944;0;;7;14;1733325176041;533058;885;1210;0
7;23;1733229229679;556508;1048;1094;0;;7;23;1733325199491;556508;970;1048;0
7;2;1733229275601;602430;847;1739;0;;7;2;1733325245413;602430;1149;2013;0
7;18;1733229284046;610875;931;1647;0;;7;18;1733325253858;610875;2109;3724;0
7;9;1733229287073;613902;1792;3150;0;;7;9;1733325256885;613902;1617;3726;0
7;12;1733229324051;650880;1124;2257;0;;7;12;1733325293863;650880;1301;2173;0
7;12;1733229356492;683321;1451;2452;0;;7;12;1733325326304;683321;801;1494;0
7;3;1733229369670;696499;2092;3584;0;;7;3;1733325339482;696499;1988;3569;0
7;22;1733229800671;1127500;930;1751;1;;7;22;1733325770482;1127499;825;1440;0
7;12;1733229822856;1149685;2397;4311;0;;7;12;1733325792668;1149685;1187;1937;0
7;3;1733229832616;1159445;1959;3516;0;;7;3;1733325802428;1159445;1620;3107;0
7;15;1733229834369;1161198;875;3222;0;;7;15;1733325804181;1161198;1553;4309;0
7;21;1733229884730;1211559;3221;5948;0;;7;21;1733325854542;1211559;2916;4894;0
7;9;1733230253507;1580336;1509;2757;0;;7;9;1733326223319;1580336;1515;2464;0
7;3;1733230260593;1587422;1658;3251;0;;7;3;1733326230405;1587422;1968;3273;0
7;22;1733230298541;1625370;1211;2082;0;;7;22;1733326268354;1625371;708;1271;1
7;23;1733230304497;1631326;644;693;1;;7;23;1733326274309;1631326;525;586;1
7;17;1733230361274;1688103;984;1765;0;;7;17;1733326331087;1688104;2033;3277;1
7;19;1733230381286;1708115;522;1000;0;;7;19;1733326351099;1708116;954;1307;1
7;9;1733231684898;3011727;2812;4707;1;;7;9;1733327654709;3011726;1025;1965;0
7;6;1733231698935;3025764;1311;1741;0;;7;6;1733327668747;3025764;475;628;0
7;1;1733231704441;3031270;2602;3238;0;;7;1;1733327674253;3031270;1242;2174;0
7;5;1733231739096;3065925;2815;5582;1;;7;5;1733327708907;3065924;2373;4311;0
7;15;1733231753560;3080389;2604;3283;1;;7;15;1733327723371;3080388;1655;2624;0
7;10;1733231777744;3104573;2330;3660;0;;7;10;1733327747556;3104573;1251;2080;0
7;14;1733231779440;3106269;638;2990;0;;7;14;1733327749252;3106269;686;1337;0
7;3;1733231830869;3157698;1754;3969;0;;7;3;1733327800682;3157699;1764;3487;1
7;10;1733231860419;3187248;1883;3156;1;;7;10;1733327830230;3187247;818;1580;0
7;2;1733231890730;3217559;4923;6474;0;;7;2;1733327860542;3217559;1046;1771;0
7;12;1733231920622;3247451;1360;2400;0;;7;12;1733327890434;3247451;1310;2061;0
7;1;1733231963346;3290175;978;1957;0;;7;1;1733327933158;3290175;1122;2009;0
8;11;1733228691715;18540;2680;3490;0;;8;11;1733327968687;18540;6407;7461;0
8;3;1733228725710;52535;1979;3625;0;;8;3;1733328002682;52535;2613;4397;0
8;15;1733228756752;83577;1071;1896;0;;8;15;1733328033724;83577;1791;3230;0
8;8;1733228800481;127306;1171;2376;0;;8;8;1733328077454;127307;1620;2238;1
8;16;1733228850962;177787;842;1454;0;;8;16;1733328127934;177787;1493;2153;0
8;17;1733228856102;182927;870;1592;0;;8;17;1733328133074;182927;2426;3963;0
8;13;1733228923234;250059;1209;2375;0;;8;13;1733328200206;250059;1247;2146;0
8;7;1733228937439;264264;1725;3402;0;;8;7;1733328214411;264264;1605;2374;0
8;13;1733228971865;298690;1313;2484;0;;8;13;1733328248838;298691;963;1815;1
8;17;1733229024759;351584;1135;1847;0;;8;17;1733328301732;351585;1628;3188;1
8;10;1733229068272;395097;1074;2127;1;;8;10;1733328345244;395097;1290;2235;1
8;2;1733229069943;396768;903;2419;0;;8;2;1733328346915;396768;1151;2521;0
8;15;1733229115404;442229;1531;2240;0;;8;15;1733328392376;442229;1543;3028;0
8;4;1733229142704;469529;2498;5132;1;;8;4;1733328419675;469528;1275;2295;0
8;9;1733229208446;535271;1578;2879;0;;8;9;1733328485418;535271;1449;2670;0
8;7;1733229214755;541580;1061;2015;0;;8;7;1733328491727;541580;1340;2146;0
8;7;1733229269185;596010;1875;2931;0;;8;7;1733328546157;596010;767;1493;0
8;23;1733229292279;619104;683;752;0;;8;23;1733328569251;619104;919;989;0
8;11;1733229332349;659174;832;1467;0;;8;11;1733328609322;659175;931;1532;1
8;2;1733229376011;702836;781;1567;0;;8;2;1733328652984;702837;964;1655;1
8;22;1733229399987;726812;2058;3092;0;;8;22;1733328676960;726813;815;1417;1
8;18;1733229457339;784164;1881;3115;1;;8;18;1733328734310;784163;2275;3888;0
8;11;1733229475157;801982;1820;3537;0;;8;11;1733328752129;801982;651;1221;0
8;9;1733229507793;834618;1846;3919;1;;8;9;1733328784764;834617;1838;2787;0
8;2;1733229560922;887747;2338;3310;0;;8;2;1733328837894;887747;1025;1756;0
8;2;1733229606954;933779;823;1673;0;;8;2;1733328883926;933779;786;1775;0
8;20;1733229630010;956835;1420;2459;0;;8;20;1733328906982;956835;1669;3337;0
8;5;1733229645903;972728;3399;6284;0;;8;5;1733328922875;972728;2372;4561;0
8;14;1733229689196;1016021;1550;2104;0;;8;14;1733328966168;1016021;768;1047;0
8;15;1733229731993;1058818;1397;2025;0;;8;15;1733329008965;1058818;1539;2484;0
8;4;1733229756531;1083356;1494;2852;0;;8;4;1733329033503;1083356;1229;2719;0
8;16;1733229794985;1121810;852;2174;0;;8;16;1733329071957;1121810;1355;1971;0
8;11;1733229831123;1157948;1005;1686;0;;8;11;1733329108095;1157948;871;1434;0
8;3;1733229866541;1193366;1555;3109;0;;8;3;1733329143513;1193366;1916;3318;0
8;21;1733229905691;1232516;2512;5274;1;;8;21;1733329182662;1232515;3155;5248;0
8;8;1733229961452;1288277;1035;1849;0;;8;8;1733329238424;1288277;962;1470;0
8;19;1733229987583;1314408;597;1084;0;;8;19;1733329264555;1314408;628;962;0
8;9;1733230012317;1339142;2038;4381;0;;8;9;1733329289290;1339143;1365;2335;1
8;20;1733230076938;1403763;2451;3611;0;;8;20;1733329353910;1403763;1519;3021;0
8;5;1733230092320;1419145;3627;6877;0;;8;5;1733329369293;1419146;2297;4512;1
8;23;1733230127465;1454290;681;735;0;;8;23;1733329404437;1454290;471;520;0
8;16;1733230151842;1478667;952;1593;0;;8;16;1733329428814;1478667;1338;1944;0
8;22;1733230209793;1536618;1064;1945;0;;8;22;1733329486765;1536618;720;1287;0
8;15;1733230227163;1553988;910;1653;0;;8;15;1733329504135;1553988;1601;3143;0
8;18;1733230276213;1603038;1095;1922;0;;8;18;1733329553185;1603038;1753;3348;0
8;9;1733230308045;1634870;1274;2424;0;;8;9;1733329585017;1634870;1302;2220;0
8;23;1733230336177;1663002;876;924;0;;8;23;1733329613149;1663002;452;500;0
8;16;1733230382513;1709338;902;1424;0;;8;16;1733329659485;1709338;1279;1923;0
8;18;1733230414951;1741776;657;1431;0;;8;18;1733329691923;1741776;1387;2379;0
8;16;1733230449641;1776466;922;1563;1;;8;16;1733329726612;1776465;1074;1672;0
8;2;1733230486018;1812843;767;1574;0;;8;2;1733329762990;1812843;995;1730;0
8;19;1733230523139;1849964;528;1046;0;;8;19;1733329800112;1849965;546;875;1
8;19;1733230569094;1895919;508;920;1;;8;19;1733329846066;1895919;190;378;1
8;20;1733230597284;1924109;1437;2685;0;;8;20;1733329874256;1924109;1548;2616;0
8;15;1733230643582;1970407;1492;2151;1;;8;15;1733329920553;1970406;1498;2896;0
8;21;1733230667243;1994068;2769;5550;0;;8;21;1733329944215;1994068;2628;4363;0
8;16;1733230700335;2027160;1013;2259;0;;8;16;1733329977307;2027160;1221;1791;0
8;1;1733230746073;2072898;892;3988;1;;8;1;1733330023044;2072897;1186;2067;0
8;6;1733230766397;2093222;344;542;0;;8;6;1733330043369;2093222;411;558;0
8;5;1733230821760;2148585;3041;5876;0;;8;5;1733330098732;2148585;2309;4345;0
8;15;1733230854812;2181637;866;1484;1;;8;15;1733330131783;2181636;1786;2784;0
8;15;1733230869274;2196099;757;1300;0;;8;15;1733330146246;2196099;1822;2768;0
8;13;1733230927116;2253941;1234;2251;1;;8;13;1733330204088;2253941;1066;1850;1
